person_id,movie_id,movie_role
1054455,1419936,actor
1044868,1419936,actor
1013764,1419936,actor
1049594,1419936,actor
1018984,1419936,actor
1103513,1419936,actor
1036510,1419936,actor
1186235,1419936,actor
1342970,1419936,actor
1143050,1419936,actor
1195623,1419936,actor
1032801,1419936,actor
1347945,1419936,actor
1014172,1419936,actor
1010556,1419936,actor
1320238,1419936,actor
1044915,25938803,actor
1018984,25938803,actor
1000118,25938803,actor
1296049,25938803,actor
1007095,25938803,actor
1118324,25938803,actor
1377951,25938803,actor
1115191,25938803,actor
1327981,25938803,actor
1377952,25938803,actor
1360778,25938803,actor
1024195,25769362,actor
1326329,25769362,actor
1020284,25769362,actor
1315247,25769362,actor
1050981,25769362,actor
1037583,25769362,actor
1008309,25769362,actor
1151202,25769362,actor
1312761,25769362,actor
1382306,25769362,actor
1025675,25769362,actor
1002260,25769362,actor
1408669,25769362,actor
1382659,25769362,actor
1037028,25769362,actor
1424451,25769362,actor
1427110,25769362,actor
1430272,25769362,actor
1414344,25769362,actor
1274224,25769362,actor
1318433,25769362,actor
1275667,25769362,actor
1385498,25769362,actor
1335359,25769362,actor
1481376,25769362,actor
1003494,1300064,actor
1048026,1300064,actor
1274231,1300064,actor
1127819,1300064,actor
1275277,1300064,actor
1314841,1300064,actor
1274338,1300064,actor
1275009,1300064,actor
1289167,1300064,actor
1281025,1300064,actor
1025526,1300064,actor
1016848,1300064,actor
1008091,1300064,actor
1301194,1300064,actor
1378553,1300064,actor
1320199,1300064,actor
1378632,1300064,actor
1423733,1300064,actor
1394346,1300064,actor
1470457,1300064,actor
1484626,1300064,actor
1481940,1300064,actor
1474581,1300064,actor
1470910,1300064,actor
1468454,1300064,actor
1369702,1300064,actor
1494721,1300064,actor
1033753,5908478,actor
1314836,5908478,actor
1331098,5908478,actor
1274615,5908478,actor
1023418,5908478,actor
1203077,5908478,actor
1276094,5908478,actor
1329322,5908478,actor
1317057,5908478,actor
1345499,5908478,actor
1381910,5908478,actor
1381683,5908478,actor
1373553,5908478,actor
1398754,5908478,actor
1390516,5908478,actor
1380432,5908478,actor
1053569,1300868,actor
1049603,1300868,actor
1002749,1300868,actor
1010582,1300868,actor
1004587,1300868,actor
1049594,1300868,actor
1041210,1300868,actor
1375564,1300868,actor
1375565,1300868,actor
1025277,1300868,actor
1136804,1300868,actor
1051741,1300868,actor
1274242,2124703,actor
1313026,2124703,actor
1274213,2124703,actor
1274297,2124703,actor
1275977,2124703,actor
1315506,2124703,actor
1317039,2124703,actor
1276076,2124703,actor
1274966,2124703,actor
1317139,2124703,actor
1419025,2124703,actor
1405169,2124703,actor
1405170,2124703,actor
1321641,2124703,actor
1340171,2124703,actor
1405168,2124703,actor
1274265,2124703,actor
1032365,26863778,actor
1320516,26863778,actor
1108036,26863778,actor
1325012,26863778,actor
1039491,26863778,actor
1353641,26863778,actor
1274755,26863778,actor
1011152,26863778,actor
1314314,26863778,actor
1033363,26863778,actor
1024749,26863778,actor
1378893,26863778,actor
1385235,26863778,actor
1382080,26863778,actor
1332700,26863778,actor
1378577,26863778,actor
1383270,26863778,actor
1385779,26863778,actor
1385201,26863778,actor
1004896,26863778,actor
1381796,26863778,actor
1381283,26863778,actor
1388061,26863778,actor
1390280,26863778,actor
1386230,26863778,actor
1386229,26863778,actor
1386228,26863778,actor
1386227,26863778,actor
1386226,26863778,actor
1386225,26863778,actor
1386224,26863778,actor
1397111,26863778,actor
1381798,26863778,actor
1399061,26863778,actor
1399063,26863778,actor
1424232,26863778,actor
1386216,26863778,actor
1408547,26863778,actor
1406040,26863778,actor
1399064,26863778,actor
1399062,26863778,actor
1386223,26863778,actor
1386222,26863778,actor
1386220,26863778,actor
1386219,26863778,actor
1386215,26863778,actor
1317268,26863778,actor
1382195,26863778,actor
1379935,26863778,actor
1379519,26863778,actor
1343347,26863778,actor
1319065,26863778,actor
1030714,26863778,actor
1088148,26863778,actor
1381262,26863778,actor
1379147,26863778,actor
1042119,27018285,actor
1014295,27018285,actor
1392137,27018285,actor
1317532,27018285,actor
1379578,27018285,actor
1314613,27018285,actor
1331785,27018285,actor
1315310,27018285,actor
1378640,27018285,actor
1423713,27018285,actor
1442940,27018285,actor
1318607,27018285,actor
1448101,27018285,actor
1463316,27018285,actor
1472794,27018285,actor
1392045,27018285,actor
1386167,27018285,actor
1202195,27018285,actor
1375756,27018285,actor
1390381,27018285,actor
1390382,27018285,actor
1511633,27018285,actor
1000013,1863766,actor
1027147,1863766,actor
1031857,1863766,actor
1002688,1863766,actor
1100584,1863766,actor
1010578,1863766,actor
1002727,1863766,actor
1049854,1863766,actor
1049696,1863766,actor
1313123,1863766,actor
1313122,1863766,actor
1286985,1863766,actor
1365893,1863766,actor
1045691,1863766,actor
1331014,1863766,actor
1485885,1863766,actor
1400464,1950330,actor
1282087,1950330,actor
1406782,1950330,actor
1406783,1950330,actor
1406784,1950330,actor
1406785,1950330,actor
1406786,1950330,actor
1406787,1950330,actor
1406788,1950330,actor
1406789,1950330,actor
1406790,1950330,actor
1236799,1950330,actor
1439173,1950330,actor
1487101,1950330,actor
1012532,1292528,actor
1004679,1292528,actor
1041125,1292528,actor
1022598,1292528,actor
1000054,1292528,actor
1031922,1292528,actor
1041201,1292528,actor
1019110,1292528,actor
1344084,1292528,actor
1344085,1292528,actor
1344086,1292528,actor
1036426,1292528,actor
1120529,1292528,actor
1027626,1292528,actor
1167546,1292528,actor
1019138,1292528,actor
1050215,1292528,actor
1332821,1292528,actor
1379595,1292528,actor
1370757,1292528,actor
1023271,1292528,actor
1286730,1292528,actor
1290597,1292528,actor
1121368,1292528,actor
1012581,27040737,actor
1028170,27040737,actor
1274835,27040737,actor
1018750,27040737,actor
1323325,27040737,actor
1007478,27040737,actor
1372392,27040737,actor
1004493,27040737,actor
1337889,27040737,actor
1312830,27040737,actor
1292897,27040737,actor
1337600,27040737,actor
1042261,27040737,actor
1106731,27040737,actor
1009219,27040737,actor
1037053,27040737,actor
1037221,27040737,actor
1260550,27040737,actor
1351080,27040737,actor
1420201,27040737,actor
1442420,27040737,actor
1051046,26683421,actor
1321576,26683421,actor
1322203,26683421,actor
1041047,26683421,actor
1327932,26683421,actor
1045830,26683421,actor
1348190,26683421,actor
1051277,26683421,actor
1398820,26683421,actor
1353736,26683421,actor
1330953,26683421,actor
1390404,26683421,actor
1376009,26683421,actor
1366651,26683421,actor
1381257,26683421,actor
1381256,26683421,actor
1399215,26683421,actor
1381664,26683421,actor
1389425,26683421,actor
1399213,26683421,actor
1387360,26683421,actor
1381309,26683421,actor
1381658,26683421,actor
1382195,26683421,actor
1382220,26683421,actor
1386259,26683421,actor
1394006,26683421,actor
1386252,26683421,actor
1388626,26683421,actor
1387820,26683421,actor
1382218,26683421,actor
1379519,26683421,actor
1383963,26683421,actor
1386227,26683421,actor
1385929,26683421,actor
1386177,26683421,actor
1387466,26683421,actor
1404106,26683421,actor
1399223,26683421,actor
1399222,26683421,actor
1399221,26683421,actor
1399220,26683421,actor
1399218,26683421,actor
1399217,26683421,actor
1399216,26683421,actor
1399214,26683421,actor
1399212,26683421,actor
1399211,26683421,actor
1399209,26683421,actor
1385485,26683421,actor
1386378,26683421,actor
1389427,26683421,actor
1383040,26683421,actor
1383707,26683421,actor
1391498,26683421,actor
1392654,26683421,actor
1386230,26683421,actor
1398057,26683421,actor
1397813,26683421,actor
1375756,26683421,actor
1496644,26683421,actor
1453701,26683421,actor
1383760,26683421,actor
1437561,26683421,actor
1436601,26683421,actor
1424214,26683421,actor
1482537,26683421,actor
1398051,26683421,actor
1036721,27002635,actor
1041224,27002635,actor
1010588,27002635,actor
1013798,27002635,actor
1013856,27002635,actor
1265872,27002635,actor
1000008,27002635,actor
1348983,27002635,actor
1045284,27002635,actor
1314344,27002635,actor
1317282,27002635,actor
1315439,27002635,actor
1274878,27002635,actor
1427383,27002635,actor
1010653,27002635,actor
1004761,27002635,actor
1013813,27002635,actor
1075123,27002635,actor
1308224,27002635,actor
1077385,27002635,actor
1327086,27002635,actor
1115951,27002635,actor
1072602,27002635,actor
1018190,27002635,actor
1018158,27002635,actor
1049983,27002635,actor
1105193,27002635,actor
1316416,27002635,actor
1336239,27002635,actor
1072273,27002635,actor
1312682,27002635,actor
1408777,27002635,actor
1368244,27002635,actor
1342624,27002635,actor
1423503,27002635,actor
1427102,27002635,actor
1248403,27002635,actor
1195054,27002635,actor
1362807,27002635,actor
1035417,27002635,actor
1427382,27002635,actor
1437886,27002635,actor
1438114,27002635,actor
1437850,27002635,actor
1031807,26640371,actor
1035676,26640371,actor
1390746,26640371,actor
1027151,26640371,actor
1054508,26640371,actor
1025109,26640371,actor
1022775,26640371,actor
1383173,26640371,actor
1022652,26640371,actor
1054453,26640371,actor
1025152,26640371,actor
1010548,26640371,actor
1045103,26640371,actor
1320169,26640371,actor
1390747,26640371,actor
1346154,26640371,actor
1048131,26640371,actor
1055073,26640371,actor
1007134,26640371,actor
1027181,26640371,actor
1045797,26640371,actor
1036474,26640371,actor
1342488,26640371,actor
1031979,26640371,actor
1010572,26640371,actor
1347978,26640371,actor
1028166,26640371,actor
1390749,26640371,actor
1050791,26640371,actor
1045454,26640371,actor
1349142,26640371,actor
1390751,26640371,actor
1348583,26640371,actor
1390756,26640371,actor
1390755,26640371,actor
1366484,26640371,actor
1266274,26640371,actor
1042341,26640371,actor
1312699,26640371,actor
1423663,26640371,actor
1000905,1303173,actor
1304661,1303173,actor
1274825,1303173,actor
1274255,1303173,actor
1011479,1303173,actor
1017207,1303173,actor
1274256,1303173,actor
1313876,1303173,actor
1030488,1303173,actor
1289992,1303173,actor
1275735,1303173,actor
1316117,1303173,actor
1342730,1303173,actor
1316618,1303173,actor
1375599,1303173,actor
1375600,1303173,actor
1275276,1303173,actor
1324357,1303173,actor
1482108,1303173,actor
1035641,1306505,actor
1021999,1306505,actor
1299044,1306505,actor
1370427,1306505,actor
1370428,1306505,actor
1275319,1306505,actor
1054398,1306505,actor
1313276,1306505,actor
1345923,1306505,actor
1323360,1306505,actor
1391337,1306505,actor
1424442,1306505,actor
1424439,1306505,actor
1424436,1306505,actor
1327990,1306505,actor
1398968,1306505,actor
1424443,1306505,actor
1424444,1306505,actor
1407397,1306505,actor
1424080,1306505,actor
1372970,1306505,actor
1400576,30234315,actor
1406283,30234315,actor
1406271,30234315,actor
1402361,30234315,actor
1402501,30234315,actor
1406280,30234315,actor
1406284,30234315,actor
1406274,30234315,actor
1406272,30234315,actor
1406276,30234315,actor
1406273,30234315,actor
1406281,30234315,actor
1406285,30234315,actor
1406275,30234315,actor
1406282,30234315,actor
1406279,30234315,actor
1406277,30234315,actor
1406536,30234315,actor
1031221,1291584,actor
1036373,1291584,actor
1121285,1291584,actor
1025223,1291584,actor
1036328,1291584,actor
1027816,1291584,actor
1036348,1291584,actor
1054408,1291584,actor
1211426,1291584,actor
1048217,1291584,actor
1324202,1291584,actor
1202144,1291584,actor
1296744,1291584,actor
1124109,1291584,actor
1469866,1291584,actor
1032110,26952704,actor
1049657,26952704,actor
1031220,26952704,actor
1019001,26952704,actor
1044908,26952704,actor
1036356,26952704,actor
1013817,26952704,actor
1048166,26952704,actor
1000078,26952704,actor
1317832,26952704,actor
1041136,26952704,actor
1055526,26952704,actor
1108378,26952704,actor
1041208,26952704,actor
1010632,26952704,actor
1196759,26952704,actor
1226070,26952704,actor
1327226,26952704,actor
1009572,26952704,actor
1332876,26952704,actor
1123327,26952704,actor
1339912,26952704,actor
1122627,26952704,actor
1391096,26952704,actor
1061371,26952704,actor
1381736,26952704,actor
1069312,26952704,actor
1313335,26952704,actor
1054456,1309060,actor
1016680,1309060,actor
1013814,1309060,actor
1013993,1309060,actor
1044984,1309060,actor
1048173,1309060,actor
1048153,1309060,actor
1048188,1309060,actor
1054467,1309060,actor
1055859,1309060,actor
1014047,1309060,actor
1146498,1309060,actor
1319340,1309060,actor
1019059,1309060,actor
1379427,1309060,actor
1379428,1309060,actor
1054452,1295865,actor
1054434,1295865,actor
1031890,1295865,actor
1013855,1295865,actor
1055549,1295865,actor
1004671,1295865,actor
1010753,1295865,actor
1315452,1295865,actor
1127040,1295865,actor
1126956,1295865,actor
1000382,1295865,actor
1041373,1295865,actor
1122811,1295865,actor
1104646,1295865,actor
1154026,1295865,actor
1108772,1295865,actor
1277249,1295865,actor
1040687,1295865,actor
1106558,1295865,actor
1206098,1295865,actor
1054891,1295865,actor
1286338,1295865,actor
1037214,1295865,actor
1435138,1295865,actor
1444292,1295865,actor
1484968,1295865,actor
1487886,1295865,actor
1054442,1301459,actor
1036526,1301459,actor
1006990,1301459,actor
1126039,1301459,actor
1301915,1301459,actor
1048260,1301459,actor
1013969,1301459,actor
1056526,1301459,actor
1145439,1301459,actor
1019138,1301459,actor
1314666,1301459,actor
1048421,2286642,actor
1003697,2286642,actor
1051141,2286642,actor
1018954,2286642,actor
1002915,2286642,actor
1015949,2286642,actor
1025675,2286642,actor
1025401,2286642,actor
1019398,2286642,actor
1025868,2286642,actor
1029767,2286642,actor
1020197,2286642,actor
1042168,2286642,actor
1037668,2286642,actor
1003737,2286642,actor
1038560,2286642,actor
1003523,2286642,actor
1003728,2286642,actor
1025580,2286642,actor
1085935,2286642,actor
1161859,2286642,actor
1426938,2286642,actor
1010297,2286642,actor
1017061,2286642,actor
1027092,2286642,actor
1214298,2286642,actor
1043160,2286642,actor
1127703,2286642,actor
1033524,2286642,actor
1092752,2286642,actor
1013708,2286642,actor
1218689,2286642,actor
1406184,2286642,actor
1415528,2286642,actor
1156488,2286642,actor
1038561,2286642,actor
1497739,2286642,actor
1191469,2286642,actor
1179370,2286642,actor
1481635,2286642,actor
1481595,2286642,actor
1481291,2286642,actor
1071662,2286642,actor
1023399,2286642,actor
1048329,2286642,actor
1028221,2286642,actor
1002841,2286642,actor
1010581,6879185,actor
1000010,6879185,actor
1009405,6879185,actor
1062068,6879185,actor
1027774,6879185,actor
1017893,6879185,actor
1334862,6879185,actor
1036443,6879185,actor
1054452,6879185,actor
1041159,6879185,actor
1108725,6879185,actor
1305717,6879185,actor
1124275,6879185,actor
1459808,6879185,actor
1093003,6879185,actor
1341025,6879185,actor
1341027,6879185,actor
1366174,6879185,actor
1373222,6879185,actor
1380915,6879185,actor
1387746,6879185,actor
1105074,6879185,actor
1319731,6879185,actor
1221872,6879185,actor
1331417,6879185,actor
1331416,6879185,actor
1331415,6879185,actor
1321319,6879185,actor
1302972,6879185,actor
1036365,6879185,actor
1086542,6879185,actor
1330958,6879185,actor
1116920,6879185,actor
1321320,6879185,actor
1036428,6879185,actor
1005773,26303622,actor
1054391,26303622,actor
1012531,26303622,actor
1054452,26303622,actor
1049558,26303622,actor
1317515,26303622,actor
1032169,26303622,actor
1342766,26303622,actor
1315253,26303622,actor
1047974,26303622,actor
1009889,26303622,actor
1314929,26303622,actor
1319731,26303622,actor
1036344,26303622,actor
1316951,26303622,actor
1239332,26303622,actor
1272303,26303622,actor
1355111,26303622,actor
1047993,26303622,actor
1123908,26303622,actor
1322010,26303622,actor
1182096,26303622,actor
1340010,26303622,actor
1344028,26303622,actor
1205890,26303622,actor
1019816,26303622,actor
1206620,26303622,actor
1383995,26303622,actor
1365619,26303622,actor
1387262,26303622,actor
1298619,26303622,actor
1409715,26303622,actor
1354363,26303622,actor
1340683,26303622,actor
1201659,26303622,actor
1414787,26303622,actor
1432643,26303622,actor
1483869,26303622,actor
1479142,26303622,actor
1459172,26303622,actor
1497625,26303622,actor
1054432,1292062,actor
1017944,1292062,actor
1031804,1292062,actor
1049518,1292062,actor
1004579,1292062,actor
1022650,1292062,actor
1041139,1292062,actor
1009288,1292062,actor
1027835,1292062,actor
1139130,1292062,actor
1082821,1292062,actor
1070839,1292062,actor
1019015,1292062,actor
1283481,1292062,actor
1145822,1292062,actor
1092240,1292062,actor
1032207,1292062,actor
1379439,1292062,actor
1004794,1292062,actor
1058784,1292062,actor
1280973,1292062,actor
1021999,1299643,actor
1017207,1299643,actor
1046132,1299643,actor
1280571,1299643,actor
1313517,1299643,actor
1038974,1299643,actor
1275114,1299643,actor
1274724,1299643,actor
1222588,1299643,actor
1313092,1299643,actor
1290571,1299643,actor
1290575,1299643,actor
1275118,1299643,actor
1313275,1299643,actor
1313276,1299643,actor
